link_id;speed_limit;road_type;x_b;y_b;x_e;y_e
203749;80;1040;16.002080;45.741277;16.000890;45.742139
203750;80;1040;16.000890;45.742139;16.000149;45.742670
203751;80;1040;16.000149;45.742670;15.999559;45.743089
202407;80;1040;15.992929;45.747859;15.998733;45.743688
202404;60;1040;15.991652;45.748772;15.992414;45.748226
202403;60;1040;15.990665;45.749468;15.991652;45.748772
202402;60;1040;15.989656;45.750239;15.990665;45.749468
202400;60;1040;15.989013;45.751228;15.989313;45.750591
202373;50;1040;15.988970;45.751849;15.989056;45.752523
202374;50;1040;15.989056;45.752523;15.989131;45.752920
202372;50;1040;15.989259;45.753661;15.989131;45.752920
202361;50;1040;15.989388;45.754514;15.989463;45.755001
202362;70;1040;15.989463;45.755001;15.990096;45.758938
202364;70;1040;15.990225;45.759612;15.990289;45.759911
203038;50;1050;15.986341;45.760787;15.987318;45.760622
203031;50;1050;15.981642;45.761550;15.982168;45.761228
204523;70;1040;15.981009;45.777356;15.980762;45.777349
205140;70;1040;16.001662;45.777730;16.001190;45.777820
383553;30;1040;16.019075;45.796584;16.018882;45.797190
383557;30;1040;16.021564;45.797392;16.020738;45.796965
383531;70;1030;16.017444;45.796801;16.014580;45.796621
383532;70;1030;16.014580;45.796621;16.013174;45.796546
383533;70;1030;16.013174;45.796546;16.010728;45.796449
383534;70;1030;16.010728;45.796449;16.009408;45.796382
219367;70;1030;16.009408;45.796382;16.008110;45.796314
219369;70;1030;16.007069;45.796255;16.005288;45.796165
219370;70;1030;16.005288;45.796165;16.002778;45.796045
219371;70;1030;16.002778;45.796045;16.000149;45.795903
219372;70;1030;16.000149;45.795903;15.997521;45.795776
218744;70;1030;15.992628;45.795529;15.997521;45.795776
218741;70;1030;15.990762;45.795432;15.992317;45.795522
218739;70;1030;15.983208;45.795050;15.990354;45.795417
218827;70;1040;15.983208;45.795050;15.980086;45.795028
218198;50;1050;15.980451;45.783597;15.980955;45.783604
218202;40;1050;15.983273;45.783447;15.984206;45.783252
205089;70;1040;15.985730;45.777790;15.986052;45.777805
204529;70;1040;15.980558;45.778950;15.980430;45.779414
218195;50;1050;15.979764;45.783559;15.980043;45.783582
218232;50;1050;15.989388;45.782729;15.987875;45.782736
218223;40;1050;15.990322;45.781554;15.990236;45.782706
218217;50;1050;15.991856;45.782818;15.991094;45.782803
218215;50;1050;15.994023;45.782774;15.992146;45.782826
218214;50;1050;15.998540;45.782272;15.994023;45.782774
219415;50;1050;15.999506;45.782153;15.999742;45.782123
219417;50;1050;16.000342;45.782063;16.000739;45.782010
219420;50;1050;16.002177;45.781846;16.002424;45.781831
219426;0;1050;16.002531;45.781689;16.002445;45.781576
219433;0;1050;16.002445;45.781576;16.002113;45.780424
382896;50;1040;16.035039;45.788377;16.034364;45.788714
382901;50;1050;16.034364;45.788714;16.036896;45.791183
383615;0;1050;16.037571;45.797122;16.037679;45.797347
219386;70;1040;16.004130;45.796187;16.005288;45.796165
219387;50;1040;16.004130;45.796187;16.002177;45.796120
219388;50;1040;16.002177;45.796120;15.998240;45.797646
220730;60;1040;16.006919;45.801663;16.006082;45.801565
220782;60;1040;16.003250;45.809306;16.003121;45.809441
220780;60;1040;16.003690;45.809359;16.003368;45.809142
220769;60;1040;16.003840;45.808528;16.004022;45.808364
218765;60;1040;15.992038;45.800997;15.994753;45.801146
218764;60;1040;15.989249;45.800855;15.992038;45.800997
218762;60;1040;15.986245;45.800698;15.987221;45.800750
218755;60;1040;15.978595;45.800384;15.979389;45.800413
218805;60;1040;15.978713;45.798117;15.978745;45.797534
205172;70;1040;15.982769;45.777364;15.982490;45.777334
384148;60;1040;16.015910;45.812462;16.015148;45.812253
220724;60;1040;16.003121;45.809441;16.003690;45.809359
205111;70;1040;15.996351;45.778067;15.996770;45.778075
218788;70;1040;15.979668;45.794601;15.979582;45.794160
218753;60;1040;15.974647;45.800129;15.978241;45.800361
218810;60;1040;15.978166;45.800077;15.976245;45.799987
218182;70;1040;15.979764;45.783559;15.979861;45.781666
218183;70;1040;15.979861;45.781666;15.979829;45.779279
204509;70;1040;15.979840;45.778037;15.979807;45.778546
204544;70;1040;15.979507;45.777715;15.979099;45.777708
218205;40;1050;15.986534;45.782841;15.987875;45.782736
218210;50;1050;15.990010;45.782714;15.989388;45.782729
218227;50;1050;15.990075;45.782444;15.990161;45.781075
218228;40;1050;15.990161;45.781075;15.990236;45.780050
205202;40;1050;15.990365;45.778351;15.990236;45.780050
205201;40;1050;15.990365;45.778351;15.990375;45.777917
205091;70;1040;15.987833;45.777850;15.988036;45.777858
218792;60;1040;15.979614;45.796015;15.979593;45.796389
218798;60;1040;15.979389;45.800129;15.979421;45.799680
217432;60;1040;15.970752;45.799725;15.971922;45.799808
217433;60;1040;15.971922;45.799808;15.974582;45.799912
218812;60;1040;15.975301;45.799942;15.974582;45.799912
218811;60;1040;15.976245;45.799987;15.975301;45.799942
218801;60;1040;15.979389;45.800129;15.978606;45.800099
218800;60;1040;15.979968;45.800167;15.979389;45.800129
218766;50;1040;15.995246;45.801176;15.995364;45.800974
220736;50;1040;15.995075;45.801932;15.994549;45.802859
220738;50;1040;15.994184;45.803540;15.993787;45.804206
220739;50;1040;15.993787;45.804206;15.993283;45.805051
220740;50;1040;15.993283;45.805051;15.993057;45.805402
220747;50;1040;15.992714;45.806098;15.992854;45.805851
218754;60;1040;15.978241;45.800361;15.978595;45.800384
218752;60;1040;15.974475;45.800122;15.974647;45.800129
217438;60;1040;15.969636;45.799867;15.968220;45.799800
217440;60;1040;15.967909;45.799793;15.963242;45.799546
217442;50;1040;15.962920;45.799523;15.962512;45.799501
217484;50;1050;15.961815;45.798828;15.962137;45.799284
217489;50;1050;15.961397;45.798214;15.961075;45.797683
217481;50;1050;15.960592;45.796980;15.960892;45.797414
215380;50;1050;15.959541;45.795454;15.960495;45.796868
215379;50;1050;15.958661;45.794332;15.959541;45.795454
215388;50;1050;15.958714;45.794040;15.962083;45.793906
215389;50;1050;15.962083;45.793906;15.966611;45.794085
215364;70;1030;15.966611;45.794085;15.968735;45.794175
215366;70;1030;15.969014;45.794190;15.969980;45.794227
215367;70;1030;15.969980;45.794227;15.970945;45.794272
215368;70;1030;15.970945;45.794272;15.974389;45.794467
218749;70;1030;15.983047;45.794916;15.974690;45.794482
218747;70;1030;15.990858;45.795312;15.983391;45.794931
218746;70;1030;15.991266;45.795342;15.990858;45.795312
218745;70;1030;15.995686;45.795581;15.991266;45.795342
219362;70;1030;15.995686;45.795581;15.999044;45.795746
219363;70;1030;15.999044;45.795746;16.000600;45.795821
219364;70;1030;16.000600;45.795821;16.002907;45.795948
383503;70;1030;16.013775;45.796472;16.014322;45.796487
383540;60;1040;16.010653;45.802455;16.010942;45.802508
220799;60;1040;15.995246;45.801176;15.994753;45.801146
204502;0;1040;15.979840;45.778037;15.979507;45.777715
205167;70;1040;15.985976;45.777566;15.985740;45.777566
383539;60;1040;16.009988;45.802313;16.010653;45.802455
220797;60;1040;15.995525;45.801191;15.995246;45.801176
217434;60;1040;15.973949;45.800084;15.972008;45.799980
217435;60;1040;15.972008;45.799980;15.970377;45.799905
217444;50;1040;15.962287;45.799493;15.960635;45.799404
217447;50;1040;15.959744;45.799374;15.959026;45.799344
216676;40;1040;15.957845;45.799262;15.958350;45.799277
216673;50;1040;15.955893;45.799381;15.957148;45.799277
217418;50;1040;15.959069;45.799269;15.959948;45.799209
217419;50;1040;15.959948;45.799209;15.961472;45.799247
217420;50;1040;15.961472;45.799247;15.962137;45.799284
217488;50;1050;15.961815;45.798828;15.961397;45.798214
217482;50;1050;15.960892;45.797414;15.961075;45.797683
215377;50;1050;15.957835;45.793045;15.958543;45.794063
215376;50;1050;15.957513;45.792559;15.957835;45.793045
215375;50;1050;15.956483;45.791041;15.957513;45.792559
215373;40;1050;15.954680;45.788400;15.956408;45.790921
214725;40;1050;15.954337;45.787913;15.954198;45.787719
214728;50;1050;15.953683;45.787195;15.952964;45.786941
214729;60;1050;15.952964;45.786941;15.951945;45.786731
214731;60;1050;15.951945;45.786731;15.951247;45.786021
214701;60;1040;15.951526;45.784599;15.951247;45.786021
214700;60;1040;15.952234;45.781711;15.951526;45.784599
214699;60;1040;15.952513;45.780072;15.952234;45.781711
214698;60;1040;15.952621;45.778845;15.952513;45.780072
201676;60;1040;15.952213;45.777745;15.952621;45.778845
220727;60;1040;16.008947;45.810577;16.009580;45.810749
218820;60;1040;15.978616;45.799838;15.978606;45.800099
218819;60;1040;15.978885;45.794975;15.978853;45.795439
218817;60;1040;15.978992;45.794302;15.978938;45.794564
204504;0;1040;15.980676;45.777005;15.981009;45.777356
219396;70;1040;16.003196;45.775433;16.002166;45.783574
383563;60;1040;16.025652;45.792963;16.025126;45.793225
383585;30;1040;16.022218;45.797055;16.021564;45.797392
220766;50;1040;16.003143;45.809164;16.003368;45.808970
218816;60;1040;15.978992;45.794302;15.979078;45.794100
218196;50;1050;15.980043;45.783582;15.980269;45.783589
203034;50;1050;15.982919;45.760959;15.983015;45.760937
202385;50;1040;15.989249;45.754529;15.989324;45.755008
202355;50;1040;15.988809;45.751864;15.988863;45.752268
203756;80;1040;16.001984;45.741203;16.005149;45.738941
203752;80;1040;15.999559;45.743089;15.999098;45.743434
202401;60;1040;15.989313;45.750591;15.989656;45.750239
202399;60;1040;15.988970;45.751849;15.989013;45.751228
202360;50;1040;15.989335;45.754162;15.989281;45.753840
202363;70;1040;15.990096;45.758938;15.990225;45.759612
203044;50;1050;15.990107;45.759919;15.989581;45.760008
203040;50;1050;15.988315;45.760413;15.988573;45.760330
203032;50;1050;15.982168;45.761228;15.982393;45.761124
205133;50;1040;16.003572;45.774363;16.002735;45.777723
384167;50;1050;16.017272;45.803517;16.016843;45.803458
384162;50;1050;16.015534;45.803278;16.016843;45.803458
384160;50;1050;16.013399;45.802904;16.014934;45.803166
384159;50;1050;16.013024;45.802837;16.013399;45.802904
383594;50;1050;16.010942;45.802508;16.012284;45.802725
204510;70;1040;15.979807;45.778546;15.979807;45.778883
201708;50;1050;15.953135;45.776069;15.953382;45.776750
201683;70;1040;15.955861;45.776952;15.955303;45.776945
205119;40;1040;16.001512;45.778336;16.001662;45.777730
383510;80;1030;16.036617;45.797900;16.037003;45.797953
391733;80;1030;16.125226;45.801304;16.125634;45.801176
391726;80;1030;16.125773;45.801498;16.126621;45.801386
397776;50;1040;16.094338;45.826960;16.093919;45.826908
397778;50;1040;16.093522;45.826855;16.092010;45.826631
397779;50;1040;16.092010;45.826631;16.091462;45.826556
397780;50;1040;16.091462;45.826556;16.089360;45.826138
397781;50;1040;16.089360;45.826138;16.086946;45.826026
397782;50;1040;16.086946;45.826026;16.086248;45.826175
397783;50;1040;16.086248;45.826175;16.085519;45.826362
396394;50;1040;16.083641;45.826654;16.084821;45.826504
396448;50;1050;16.083233;45.826706;16.082708;45.826788
396451;50;1050;16.082053;45.826878;16.081141;45.826990
396452;50;1050;16.081141;45.826990;16.080025;45.827125
396454;50;1050;16.079746;45.827162;16.078695;45.827326
396455;50;1050;16.078695;45.827326;16.076796;45.827715
397102;50;1050;16.073288;45.828239;16.076796;45.827715
397101;50;1050;16.071153;45.828493;16.073288;45.828239
397099;50;1050;16.068910;45.828769;16.070831;45.828530
397096;50;1050;16.062924;45.828874;16.065885;45.828777
397092;50;1050;16.059587;45.829420;16.062924;45.828874
397091;50;1050;16.058042;45.829704;16.059587;45.829420
395705;50;1050;16.057184;45.829726;16.058042;45.829704
395704;50;1050;16.055896;45.829629;16.057184;45.829726
395691;50;1050;16.054319;45.829352;16.055896;45.829629
395689;50;1050;16.052699;45.828986;16.054319;45.829352
395687;50;1050;16.049695;45.828022;16.052699;45.828986
395686;50;1050;16.048901;45.827760;16.049695;45.828022
395684;50;1050;16.045672;45.826646;16.047925;45.827439
395135;50;1050;16.044567;45.826257;16.045672;45.826646
395133;50;1050;16.042131;45.825465;16.044567;45.826257
395132;50;1050;16.040232;45.824979;16.042131;45.825465
395131;50;1050;16.039041;45.824665;16.040232;45.824979
395129;50;1050;16.038355;45.824508;16.038773;45.824605
395128;50;1050;16.036252;45.824067;16.038355;45.824508
395072;50;1050;16.035887;45.823985;16.036091;45.824037
395071;50;1050;16.033130;45.823386;16.035887;45.823985
395070;50;1050;16.032143;45.823170;16.033130;45.823386
395069;50;1050;16.030823;45.822871;16.032143;45.823170
395068;50;1050;16.029460;45.822571;16.030823;45.822871
395067;50;1050;16.027948;45.822250;16.029460;45.822571
394513;50;1050;16.023817;45.821353;16.027948;45.822250
394512;50;1050;16.021811;45.820912;16.023817;45.821353
394511;50;1050;16.018506;45.820134;16.021811;45.820912
394510;50;1050;16.015770;45.819513;16.018506;45.820134
394509;50;1050;16.014462;45.819184;16.015770;45.819513
394508;50;1050;16.013045;45.818840;16.014462;45.819184
394522;50;1050;16.012316;45.818668;16.012906;45.818811
394521;50;1050;16.009537;45.818018;16.012316;45.818668
232308;50;1050;16.007391;45.817547;16.009537;45.818018
232307;50;1050;16.006233;45.817285;16.007391;45.817547
232306;50;1050;16.005106;45.817023;16.006233;45.817285
232304;50;1050;16.004183;45.816822;16.004548;45.816904
232303;50;1050;16.002681;45.816470;16.004183;45.816822
220820;50;1050;16.002681;45.816470;16.001480;45.816171
220821;50;1050;16.001480;45.816171;15.999334;45.815685
220822;50;1050;15.999334;45.815685;15.997242;45.815132
220829;50;1050;15.997328;45.815079;15.997596;45.814661
220864;50;1050;15.997553;45.814107;15.997317;45.814354
220860;50;1050;15.998561;45.813315;15.998358;45.813479
220859;50;1050;16.000149;45.811819;15.998561;45.813315
220762;50;1040;16.000299;45.811692;16.000997;45.811056
220763;50;1040;16.000997;45.811056;16.001995;45.810233
218192;50;1050;15.977672;45.783395;15.979035;45.783507
218191;50;1050;15.974497;45.783350;15.977672;45.783395
215396;50;1050;15.965710;45.783080;15.974497;45.783350
215395;0;1050;15.966418;45.781921;15.965710;45.783080
215394;0;1050;15.966471;45.781023;15.966418;45.781921
215393;0;1050;15.966160;45.780521;15.966471;45.781023
215390;0;1050;15.966257;45.778950;15.966225;45.779818
204560;0;1050;15.966257;45.778950;15.965903;45.778157
204561;0;1050;15.965903;45.778157;15.965838;45.777244
215391;0;1050;15.966225;45.779818;15.966182;45.780357
218194;50;1050;15.979475;45.783529;15.979764;45.783559
218789;50;1040;15.979582;45.794160;15.980076;45.794616
218825;50;1040;15.980076;45.794616;15.980355;45.794631
218786;60;1040;15.979668;45.795290;15.979679;45.795013
218785;60;1040;15.980537;45.800204;15.979968;45.800167
218776;60;1040;15.995643;45.800997;15.995364;45.800974
220840;50;1050;15.998658;45.813337;16.000396;45.811879
220839;50;1050;15.998122;45.813875;15.998658;45.813337
220834;0;1050;15.997767;45.814436;15.997875;45.814272
220817;50;1050;15.997328;45.815079;15.999366;45.815625
220818;50;1050;15.999366;45.815625;16.001501;45.816126
220819;50;1050;16.001501;45.816126;16.002713;45.816403
232313;50;1050;16.004205;45.816754;16.002713;45.816403
232310;50;1050;16.007413;45.817465;16.005052;45.816949
232309;50;1050;16.010331;45.818130;16.007413;45.817465
394520;50;1050;16.012509;45.818616;16.010331;45.818130
394517;50;1050;16.015631;45.819409;16.013035;45.818743
394516;50;1050;16.021843;45.820844;16.015631;45.819409
394515;50;1050;16.023817;45.821300;16.021843;45.820844
394514;50;1050;16.027969;45.822183;16.023817;45.821300
395151;50;1050;16.029503;45.822527;16.027969;45.822183
395150;50;1050;16.030823;45.822803;16.029503;45.822527
395149;50;1050;16.032153;45.823110;16.030823;45.822803
395148;50;1050;16.036123;45.823947;16.032153;45.823110
395146;50;1050;16.037711;45.824291;16.036284;45.823977
395145;50;1050;16.039063;45.824613;16.037711;45.824291
395144;50;1050;16.040093;45.824859;16.039063;45.824613
395142;50;1050;16.040468;45.824964;16.040264;45.824912
395141;50;1050;16.041723;45.825293;16.040468;45.824964
395139;50;1050;16.043226;45.825704;16.042163;45.825413
395138;50;1050;16.044427;45.826100;16.043226;45.825704
395136;50;1050;16.045715;45.826586;16.044620;45.826175
395716;50;1050;16.047968;45.827371;16.045715;45.826586
395715;50;1050;16.048944;45.827715;16.047968;45.827371
395713;50;1050;16.051379;45.828493;16.049716;45.827969
395711;50;1050;16.052753;45.828911;16.051712;45.828597
395710;50;1050;16.054341;45.829285;16.052753;45.828911
395709;50;1050;16.055918;45.829569;16.054341;45.829285
395707;50;1050;16.057227;45.829674;16.056358;45.829607
395706;50;1050;16.058611;45.829524;16.057227;45.829674
397113;50;1050;16.060874;45.829113;16.058611;45.829524
397111;50;1050;16.062913;45.828799;16.061883;45.828956
396399;50;1040;16.083620;45.826549;16.083405;45.826571
396389;70;1040;16.082729;45.825375;16.083405;45.826571
218838;50;1050;15.974647;45.800129;15.974529;45.800855
220256;50;1050;15.974432;45.801812;15.974454;45.801431
220254;40;1050;15.974346;45.802665;15.974411;45.801962
220252;50;1050;15.974207;45.803936;15.974303;45.802964
220250;50;1050;15.974067;45.805312;15.974175;45.804348
220234;50;1050;15.975258;45.805627;15.973982;45.805604
220237;50;1050;15.975087;45.806517;15.975258;45.805627
220257;50;1050;15.975087;45.806517;15.974851;45.807481
220240;50;1050;15.976417;45.807519;15.974851;45.807481
220334;50;1050;15.977919;45.807564;15.976417;45.807519
220333;50;1050;15.979292;45.807616;15.977919;45.807564
220332;50;1050;15.980226;45.807631;15.979292;45.807616
220264;50;1050;15.980097;45.809553;15.981846;45.809680
220262;50;1050;15.977758;45.809351;15.979153;45.809463
220261;50;1050;15.976245;45.809194;15.977758;45.809351
220260;50;1050;15.974561;45.809014;15.976245;45.809194
217459;50;1050;15.974561;45.809014;15.972168;45.808992
217460;50;1050;15.972168;45.808992;15.970892;45.808955
217462;50;1050;15.970452;45.808947;15.969647;45.808932
217457;50;1050;15.968016;45.808955;15.968724;45.808917
217456;40;1050;15.966707;45.809022;15.968016;45.808955
217520;50;1050;15.966729;45.813015;15.965205;45.812649
204497;50;1040;15.979882;45.776870;15.979893;45.777094
204512;60;1040;15.979882;45.776870;15.979925;45.776159
218797;60;1040;15.979389;45.800413;15.979389;45.800129
217439;60;1040;15.968220;45.799800;15.967909;45.799793
217445;50;1040;15.960635;45.799404;15.960077;45.799389
216672;50;1040;15.955056;45.799568;15.955893;45.799381
216671;50;1040;15.954155;45.799800;15.955056;45.799568
216675;40;1040;15.957631;45.799254;15.957845;45.799262
217423;60;1040;15.962985;45.799336;15.964680;45.799426
217426;60;1040;15.965281;45.799456;15.967941;45.799576
217428;60;1040;15.969100;45.799643;15.969808;45.799680
217431;60;1040;15.970366;45.799703;15.970752;45.799725
218802;60;1040;15.978606;45.800099;15.978166;45.800077
204511;70;1040;15.979807;45.778883;15.979829;45.779279
204508;50;1040;15.979893;45.777094;15.979840;45.778037
204538;60;1040;15.980687;45.776107;15.980687;45.776309
201679;60;1040;15.953232;45.777947;15.953082;45.778509
214697;60;1040;15.952792;45.780043;15.953082;45.778509
214696;60;1040;15.952502;45.781823;15.952792;45.780043
214695;60;1040;15.952106;45.784868;15.952502;45.781823
214694;60;1040;15.952063;45.785744;15.952106;45.784868
214692;60;1040;15.951430;45.786619;15.952063;45.786268
214718;50;1050;15.952299;45.786582;15.952814;45.786679
214721;50;1050;15.953929;45.787173;15.954198;45.787577
214723;40;1050;15.954412;45.787899;15.954745;45.788385
215407;40;1050;15.956483;45.790913;15.954745;45.788385
215405;50;1050;15.958103;45.793240;15.956558;45.791026
215404;50;1050;15.958714;45.794040;15.958103;45.793240
215402;50;1050;15.959251;45.794781;15.958897;45.794332
215401;50;1050;15.959251;45.794781;15.959541;45.795454
215381;50;1050;15.960528;45.794355;15.959079;45.794332
215382;50;1050;15.959079;45.794332;15.958897;45.794332
218193;50;1050;15.979035;45.783507;15.979475;45.783529
204498;0;1040;15.979893;45.777094;15.980279;45.777491
204539;60;1040;15.980687;45.776309;15.980676;45.777005
218839;50;1050;15.974529;45.800855;15.974454;45.801431
220251;50;1050;15.974175;45.804348;15.974207;45.803936
220249;50;1050;15.973982;45.805604;15.974067;45.805312
217511;50;1050;15.972254;45.807422;15.972168;45.808992
217512;40;1050;15.972168;45.808992;15.972093;45.810548
217513;40;1050;15.972093;45.810548;15.972083;45.811849
217514;50;1050;15.972083;45.811849;15.971986;45.813180
217515;50;1050;15.971986;45.813180;15.970495;45.813255
383548;40;1040;16.016672;45.797451;16.014580;45.796621
219368;70;1030;16.008110;45.796314;16.007069;45.796255
219385;40;1040;15.999656;45.796053;16.004130;45.796187
219384;40;1040;15.999924;45.794586;15.999656;45.796053
219383;40;1040;16.002005;45.792312;15.999924;45.794586
205113;50;1040;15.996909;45.778082;15.997521;45.778097
205106;70;1040;15.990375;45.777917;15.990579;45.777917
220255;40;1050;15.974411;45.801962;15.974432;45.801812
220253;40;1050;15.974303;45.802964;15.974346;45.802665
217452;40;1050;15.961912;45.809284;15.963038;45.809216
217451;40;1050;15.961407;45.809306;15.961912;45.809284
217470;40;1050;15.967662;45.807347;15.965903;45.807519
217507;50;1050;15.968016;45.807324;15.968617;45.807309
217509;50;1050;15.969293;45.807332;15.970988;45.807362
217510;50;1050;15.970988;45.807362;15.972254;45.807422
217458;50;1050;15.972254;45.807422;15.973928;45.807466
220331;50;1050;15.982007;45.807683;15.980226;45.807631
220330;50;1050;15.983863;45.807751;15.982007;45.807683
220292;50;1050;15.989732;45.809972;15.988090;45.809904
220297;50;1050;15.991373;45.810091;15.989732;45.809972
220875;50;1050;15.992253;45.810166;15.992650;45.810196
220755;50;1040;15.993251;45.810256;15.994248;45.810405
220756;50;1040;15.994248;45.810405;15.995396;45.810600
220757;50;1040;15.995396;45.810600;15.996662;45.810839
220758;40;1040;15.996662;45.810839;15.997628;45.811034
220759;50;1040;15.997628;45.811034;15.998948;45.811333
220761;50;1040;15.999774;45.811542;16.000299;45.811692
220764;50;1040;16.001995;45.810233;16.003067;45.809231
205092;70;1040;15.988036;45.777858;15.988294;45.777865
218220;40;1050;15.990397;45.780140;15.990322;45.781554
218218;50;1050;15.991094;45.782803;15.990515;45.782759
218216;50;1050;15.992146;45.782826;15.991856;45.782818
219416;50;1050;15.999742;45.782123;16.000342;45.782063
219419;50;1050;16.000739;45.782010;16.002177;45.781846
219437;0;1050;16.002113;45.780424;16.001544;45.781083
218771;50;1040;15.995525;45.801191;15.995643;45.800997
220735;50;1040;15.995525;45.801191;15.995075;45.801932
220746;50;1040;15.992661;45.806188;15.992714;45.806098
220750;50;1040;15.992264;45.806801;15.992135;45.807100
220752;50;1040;15.991931;45.807407;15.991749;45.808192
220754;50;1040;15.991759;45.808319;15.993251;45.810256
220760;50;1040;15.998948;45.811333;15.999774;45.811542
232305;50;1050;16.004548;45.816904;16.005106;45.817023
383545;60;1040;16.013979;45.799486;16.014569;45.798955
219381;50;1040;16.002778;45.791347;16.002713;45.791422
219438;20;1050;16.001061;45.780417;16.000503;45.781861
219439;20;1050;16.000503;45.781861;16.000342;45.782063
219414;50;1050;15.998540;45.782272;15.999506;45.782153
218213;50;1050;15.990214;45.782818;15.991094;45.782803
214717;60;1050;15.952299;45.786582;15.952063;45.786268
214719;60;1050;15.952814;45.786679;15.953693;45.787008
220238;50;1050;15.975258;45.805627;15.976599;45.805657
220239;50;1050;15.976599;45.805657;15.976417;45.807519
220329;50;1050;15.984839;45.808356;15.983863;45.807751
220328;40;1050;15.985826;45.809014;15.984839;45.808356
220327;50;1050;15.986588;45.809478;15.985826;45.809014
220294;50;1050;15.987951;45.809493;15.986588;45.809478
220293;50;1050;15.988090;45.809904;15.987951;45.809493
220284;50;1050;15.985461;45.811714;15.985429;45.812185
220285;50;1050;15.985429;45.812185;15.985225;45.813733
220316;50;1050;15.982661;45.814474;15.982372;45.814623
220266;50;1050;15.981824;45.815184;15.980279;45.817696
231763;50;1050;15.979775;45.818579;15.980279;45.817696
220274;50;1050;15.981760;45.810682;15.983670;45.810787
220280;40;1050;15.984077;45.810802;15.985204;45.810839
220310;50;1050;15.986459;45.810338;15.985537;45.810921
220326;50;1050;15.986449;45.809987;15.986588;45.809478
220811;50;1040;15.992285;45.806337;15.991706;45.807339
220807;50;1040;15.993036;45.805073;15.992639;45.805791
220806;50;1040;15.993294;45.804609;15.993036;45.805073
220805;50;1040;15.993980;45.803390;15.993294;45.804609
220802;50;1040;15.994742;45.802096;15.994184;45.803031
220798;50;1040;15.995246;45.801176;15.995064;45.801506
217437;60;1040;15.970216;45.799897;15.969636;45.799867
217443;50;1040;15.962512;45.799501;15.962287;45.799493
217479;50;1050;15.960495;45.796868;15.960538;45.796928
218813;50;1040;15.974690;45.794482;15.976717;45.794497
218814;50;1040;15.976717;45.794497;15.978520;45.794542
218815;50;1040;15.978520;45.794542;15.978992;45.794302
204540;0;1040;15.980676;45.777005;15.980612;45.777850
204541;0;1040;15.980623;45.778037;15.981106;45.777745
220263;50;1050;15.979153;45.809463;15.980097;45.809553
220259;50;1050;15.974636;45.808581;15.974561;45.809014
220258;50;1050;15.974851;45.807481;15.974636;45.808581
220236;50;1050;15.973982;45.806472;15.975087;45.806517
220235;50;1050;15.973982;45.805604;15.973982;45.806472
220247;50;1050;15.974067;45.804348;15.973960;45.805305
220245;50;1050;15.974239;45.802934;15.974132;45.803936
220244;50;1050;15.974336;45.801954;15.974239;45.802934
218834;50;1050;15.974411;45.801184;15.974443;45.800855
218835;50;1050;15.974443;45.800855;15.974475;45.800122
217427;60;1040;15.967941;45.799576;15.969100;45.799643
204500;0;1040;15.980762;45.777349;15.980226;45.777536
204516;60;1040;15.980033;45.775628;15.980269;45.774049
204518;60;1040;15.980290;45.773749;15.980301;45.773562
204519;60;1040;15.980301;45.773562;15.980365;45.771834
204565;60;1050;15.980376;45.771676;15.980505;45.770778
203019;60;1050;15.980526;45.770262;15.980569;45.769401
201681;40;1040;15.953543;45.777566;15.953468;45.776810
204499;0;1040;15.980279;45.777491;15.980859;45.777738
220278;50;1050;15.983713;45.809837;15.983863;45.807751
220277;50;1050;15.983702;45.810106;15.983713;45.809837
220810;50;1040;15.992392;45.806143;15.992285;45.806337
220809;50;1040;15.992457;45.806045;15.992392;45.806143
220801;50;1040;15.995064;45.801506;15.994742;45.802096
220309;50;1050;15.986459;45.810338;15.986449;45.809987
220874;50;1050;15.991373;45.810091;15.992253;45.810166
220878;50;1050;15.993079;45.810233;15.993251;45.810256
220233;50;1040;15.991555;45.807848;15.991706;45.807339
220803;50;1040;15.994184;45.803031;15.994152;45.803099
219380;60;1040;16.002928;45.791160;16.002778;45.791347
218208;40;1050;15.990043;45.782818;15.989989;45.782759
201056;70;1030;15.933727;45.770045;15.934263;45.770225
201050;80;1010;15.932955;45.769783;15.932536;45.769648
208536;80;1010;15.852456;45.787450;15.849366;45.789140
208537;80;1010;15.849366;45.789140;15.847585;45.791407
208538;80;1010;15.847585;45.791407;15.846523;45.793479
208539;130;1010;15.846523;45.793479;15.845139;45.795709
208540;130;1010;15.845139;45.795709;15.832876;45.807825
208542;130;1010;15.832372;45.808297;15.828509;45.811976
208543;130;1010;15.828509;45.811976;15.825752;45.815034
223448;130;1010;15.825752;45.815034;15.821900;45.821016
223449;130;1010;15.821900;45.821016;15.820194;45.825420
223450;130;1010;15.820194;45.825420;15.819454;45.828582
223451;130;1010;15.819454;45.828582;15.819272;45.829831
223452;130;1010;15.819272;45.829831;15.819229;45.835243
223453;130;1010;15.819229;45.835243;15.820366;45.840445
223444;120;1010;15.822791;45.846380;15.819068;45.835258
223445;120;1010;15.819068;45.835258;15.819250;45.828672
223447;120;1010;15.819261;45.828620;15.823660;45.817644
208560;120;1010;15.825591;45.815012;15.823660;45.817644
208559;120;1010;15.827233;45.813105;15.825591;45.815012
208558;120;1010;15.828370;45.811924;15.827233;45.813105
208556;120;1010;15.831320;45.809089;15.828445;45.811834
